Date,Hour,HOEP
1-Jan-16,1,-1.09
1-Jan-16,2,-2.41
1-Jan-16,3,-4.23
1-Jan-16,4,-4.4
1-Jan-16,5,-4.44
1-Jan-16,6,-4.43
1-Jan-16,7,-4.33
1-Jan-16,8,-4.3
1-Jan-16,9,-4.27
1-Jan-16,10,-4.28
1-Jan-16,11,-3.76
1-Jan-16,12,0
1-Jan-16,13,0
1-Jan-16,14,0
1-Jan-16,15,0
1-Jan-16,16,0
1-Jan-16,17,1
1-Jan-16,18,6.34
1-Jan-16,19,5.88
1-Jan-16,20,5.81
1-Jan-16,21,5.7
1-Jan-16,22,6.51
1-Jan-16,23,2.75
1-Jan-16,24,0.49
2-Jan-16,1,0
2-Jan-16,2,0
2-Jan-16,3,-0.85
2-Jan-16,4,-4.12
2-Jan-16,5,-4.1
2-Jan-16,6,-4.26
2-Jan-16,7,-1.64
2-Jan-16,8,-1.29
2-Jan-16,9,3.61
2-Jan-16,10,7.49
2-Jan-16,11,12.36
2-Jan-16,12,10.72
2-Jan-16,13,11.25
2-Jan-16,14,0
2-Jan-16,15,0
2-Jan-16,16,0
2-Jan-16,17,2.96
2-Jan-16,18,5.85
2-Jan-16,19,5.6
2-Jan-16,20,1.82
2-Jan-16,21,0
2-Jan-16,22,0
2-Jan-16,23,0
2-Jan-16,24,0
3-Jan-16,1,-0.35
3-Jan-16,2,-4.26
3-Jan-16,3,-4.27
3-Jan-16,4,-4.3
3-Jan-16,5,-4.36
3-Jan-16,6,-4.17
3-Jan-16,7,-2.64
3-Jan-16,8,-0.25
3-Jan-16,9,-0.37
3-Jan-16,10,0
3-Jan-16,11,0
3-Jan-16,12,0
3-Jan-16,13,0.76
3-Jan-16,14,0
3-Jan-16,15,5.17
3-Jan-16,16,5.89
3-Jan-16,17,9.27
3-Jan-16,18,21.67
3-Jan-16,19,20.89
3-Jan-16,20,52.45
3-Jan-16,21,22.63
3-Jan-16,22,26.69
3-Jan-16,23,14.64
3-Jan-16,24,8.1
4-Jan-16,1,6.36
4-Jan-16,2,5.6
4-Jan-16,3,-0.02
4-Jan-16,4,-4.1
4-Jan-16,5,-0.93
4-Jan-16,6,1.32
4-Jan-16,7,9.81
4-Jan-16,8,18.86
4-Jan-16,9,15.91
4-Jan-16,10,14.51
4-Jan-16,11,5.89
4-Jan-16,12,14.34
4-Jan-16,13,13.89
4-Jan-16,14,13.31
4-Jan-16,15,11.49
4-Jan-16,16,16.53
4-Jan-16,17,30.79
4-Jan-16,18,48.69
4-Jan-16,19,39.26
4-Jan-16,20,37.12
4-Jan-16,21,30.54
4-Jan-16,22,27.53
4-Jan-16,23,25.26
4-Jan-16,24,25.69
5-Jan-16,1,61.53
5-Jan-16,2,29.23
5-Jan-16,3,27.51
5-Jan-16,4,26.15
5-Jan-16,5,14.34
5-Jan-16,6,15.2
5-Jan-16,7,29.57
5-Jan-16,8,39.33
5-Jan-16,9,76.26
5-Jan-16,10,29.53
5-Jan-16,11,29.02
5-Jan-16,12,27.6
5-Jan-16,13,24.44
5-Jan-16,14,8.13
5-Jan-16,15,5.98
5-Jan-16,16,12.1
5-Jan-16,17,29.74
5-Jan-16,18,31.7
5-Jan-16,19,29.86
5-Jan-16,20,30.6
5-Jan-16,21,22.78
5-Jan-16,22,17.44
5-Jan-16,23,4.83
5-Jan-16,24,3.1
6-Jan-16,1,0.38
6-Jan-16,2,0
6-Jan-16,3,0
6-Jan-16,4,0
6-Jan-16,5,-0.25
6-Jan-16,6,0.81
6-Jan-16,7,9.99
6-Jan-16,8,15.56
6-Jan-16,9,15.96
6-Jan-16,10,14.06
6-Jan-16,11,12.7
6-Jan-16,12,12.71
6-Jan-16,13,9.01
6-Jan-16,14,6.54
6-Jan-16,15,5.91
6-Jan-16,16,19.86
6-Jan-16,17,22.54
6-Jan-16,18,51.64
6-Jan-16,19,20.87
6-Jan-16,20,19.39
6-Jan-16,21,15.54
6-Jan-16,22,16.18
6-Jan-16,23,15.93
6-Jan-16,24,12.32
7-Jan-16,1,7.27
7-Jan-16,2,5.88
7-Jan-16,3,7.48
7-Jan-16,4,10.23
7-Jan-16,5,12.75
7-Jan-16,6,15.4
7-Jan-16,7,30.93
7-Jan-16,8,27.5
7-Jan-16,9,18.44
7-Jan-16,10,16.71
7-Jan-16,11,25.15
7-Jan-16,12,24.19
7-Jan-16,13,21.96
7-Jan-16,14,20.53
7-Jan-16,15,21.48
7-Jan-16,16,24.42
7-Jan-16,17,19.27
7-Jan-16,18,26.1
7-Jan-16,19,25.62
7-Jan-16,20,24.73
7-Jan-16,21,19.53
7-Jan-16,22,25.86
7-Jan-16,23,18.26
7-Jan-16,24,15.49
8-Jan-16,1,11.5
8-Jan-16,2,5.99
8-Jan-16,3,13.33
8-Jan-16,4,15.31
8-Jan-16,5,14.35
8-Jan-16,6,7.75
8-Jan-16,7,14.92
8-Jan-16,8,27.42
8-Jan-16,9,13.35
8-Jan-16,10,16.65
8-Jan-16,11,68.61
8-Jan-16,12,30.99
8-Jan-16,13,14.35
8-Jan-16,14,23.31
8-Jan-16,15,22.39
8-Jan-16,16,19.78
8-Jan-16,17,16.5
8-Jan-16,18,14.37
8-Jan-16,19,15.07
8-Jan-16,20,16.88
8-Jan-16,21,19.82
8-Jan-16,22,29.07
8-Jan-16,23,8.93
8-Jan-16,24,1.97
9-Jan-16,1,-0.93
9-Jan-16,2,-1
9-Jan-16,3,-3.92
9-Jan-16,4,-4.1
9-Jan-16,5,-4.22
9-Jan-16,6,-4.04
9-Jan-16,7,-1.96
9-Jan-16,8,-0.25
9-Jan-16,9,5.81
9-Jan-16,10,13.64
9-Jan-16,11,16.63
9-Jan-16,12,14.34
9-Jan-16,13,10.88
9-Jan-16,14,8.73
9-Jan-16,15,14.36
9-Jan-16,16,18.57
9-Jan-16,17,20.09
9-Jan-16,18,22.16
9-Jan-16,19,19.09
9-Jan-16,20,13.52
9-Jan-16,21,5.88
9-Jan-16,22,6.51
9-Jan-16,23,2.79
9-Jan-16,24,1.43
10-Jan-16,1,-0.98
10-Jan-16,2,-4.22
10-Jan-16,3,-4.03
10-Jan-16,4,-3.83
10-Jan-16,5,-1.71
10-Jan-16,6,1.36
10-Jan-16,7,8.67
10-Jan-16,8,8.73
10-Jan-16,9,5.33
10-Jan-16,10,0
10-Jan-16,11,0
10-Jan-16,12,0
10-Jan-16,13,3.2
10-Jan-16,14,0
10-Jan-16,15,0
10-Jan-16,16,0.47
10-Jan-16,17,3.87
10-Jan-16,18,10.83
10-Jan-16,19,6
10-Jan-16,20,5.86
10-Jan-16,21,6.57
10-Jan-16,22,6.6
10-Jan-16,23,4.27
10-Jan-16,24,1.44
11-Jan-16,1,0
11-Jan-16,2,-0.39
11-Jan-16,3,-1.36
11-Jan-16,4,-0.03
11-Jan-16,5,0
11-Jan-16,6,0
11-Jan-16,7,5.64
11-Jan-16,8,10.88
11-Jan-16,9,10.88
11-Jan-16,10,10.29
11-Jan-16,11,13.33
11-Jan-16,12,11.82
11-Jan-16,13,7.13
11-Jan-16,14,13.33
11-Jan-16,15,13.78
11-Jan-16,16,19.85
11-Jan-16,17,21.28
11-Jan-16,18,24.43
11-Jan-16,19,23.12
11-Jan-16,20,27.85
11-Jan-16,21,28.11
11-Jan-16,22,26.33
11-Jan-16,23,20.42
11-Jan-16,24,17.58
12-Jan-16,1,31.39
12-Jan-16,2,14.35
12-Jan-16,3,11.55
12-Jan-16,4,10.19
12-Jan-16,5,5.88
12-Jan-16,6,10.13
12-Jan-16,7,14.92
12-Jan-16,8,21.42
12-Jan-16,9,20.06
12-Jan-16,10,17.51
12-Jan-16,11,20.5
12-Jan-16,12,15.56
12-Jan-16,13,12.31
12-Jan-16,14,12.36
12-Jan-16,15,12.37
12-Jan-16,16,12.34
12-Jan-16,17,13.12
12-Jan-16,18,22.91
12-Jan-16,19,20.35
12-Jan-16,20,23.46
12-Jan-16,21,15.7
12-Jan-16,22,15.09
12-Jan-16,23,8.88
12-Jan-16,24,2.42
13-Jan-16,1,0.97
13-Jan-16,2,5.08
13-Jan-16,3,5.88
13-Jan-16,4,5.94
13-Jan-16,5,8.75
13-Jan-16,6,8.24
13-Jan-16,7,21.95
13-Jan-16,8,21.94
13-Jan-16,9,15
13-Jan-16,10,21.1
13-Jan-16,11,14.47
13-Jan-16,12,12.27
13-Jan-16,13,14.33
13-Jan-16,14,14.38
13-Jan-16,15,14.36
13-Jan-16,16,15.59
13-Jan-16,17,18.35
13-Jan-16,18,24.37
13-Jan-16,19,21.97
13-Jan-16,20,19.88
13-Jan-16,21,19.78
13-Jan-16,22,25.46
13-Jan-16,23,15.58
13-Jan-16,24,14.34
14-Jan-16,1,14.38
14-Jan-16,2,14.33
14-Jan-16,3,14.35
14-Jan-16,4,14.37
14-Jan-16,5,14.35
14-Jan-16,6,18.59
14-Jan-16,7,41.86
14-Jan-16,8,42.84
14-Jan-16,9,31.73
14-Jan-16,10,26.64
14-Jan-16,11,28.58
14-Jan-16,12,34.83
14-Jan-16,13,24.31
14-Jan-16,14,22.31
14-Jan-16,15,22.5
14-Jan-16,16,25.29
14-Jan-16,17,25.84
14-Jan-16,18,28.24
14-Jan-16,19,25.68
14-Jan-16,20,24.73
14-Jan-16,21,24.27
14-Jan-16,22,24.29
14-Jan-16,23,18.63
14-Jan-16,24,42.4
15-Jan-16,1,26.57
15-Jan-16,2,10.84
15-Jan-16,3,8.71
15-Jan-16,4,12.22
15-Jan-16,5,0
15-Jan-16,6,7.25
15-Jan-16,7,16.23
15-Jan-16,8,15.45
15-Jan-16,9,22.03
15-Jan-16,10,35.65
15-Jan-16,11,14.56
15-Jan-16,12,14.32
15-Jan-16,13,20.14
15-Jan-16,14,20.56
15-Jan-16,15,22.74
15-Jan-16,16,22.74
15-Jan-16,17,14.19
15-Jan-16,18,15.86
15-Jan-16,19,16.38
15-Jan-16,20,15.91
15-Jan-16,21,16.45
15-Jan-16,22,10.86
15-Jan-16,23,10.15
15-Jan-16,24,12.94
16-Jan-16,1,14.19
16-Jan-16,2,7.49
16-Jan-16,3,0
16-Jan-16,4,0
16-Jan-16,5,3.69
16-Jan-16,6,2.82
16-Jan-16,7,0
16-Jan-16,8,4.41
16-Jan-16,9,9.05
16-Jan-16,10,42.93
16-Jan-16,11,53.05
16-Jan-16,12,13.32
16-Jan-16,13,12.09
16-Jan-16,14,5.95
16-Jan-16,15,7.71
16-Jan-16,16,5.94
16-Jan-16,17,16.01
16-Jan-16,18,21.39
16-Jan-16,19,24.21
16-Jan-16,20,23.74
16-Jan-16,21,28.87
16-Jan-16,22,23.07
16-Jan-16,23,19.32
16-Jan-16,24,14.55
17-Jan-16,1,9.72
17-Jan-16,2,4.15
17-Jan-16,3,1.45
17-Jan-16,4,0
17-Jan-16,5,0
17-Jan-16,6,2.42
17-Jan-16,7,5.14
17-Jan-16,8,5.87
17-Jan-16,9,5.97
17-Jan-16,10,7.84
17-Jan-16,11,12.71
17-Jan-16,12,13.3
17-Jan-16,13,14.15
17-Jan-16,14,15.53
17-Jan-16,15,9.09
17-Jan-16,16,12.7
17-Jan-16,17,12.73
17-Jan-16,18,15.61
17-Jan-16,19,16.7
17-Jan-16,20,14.49
17-Jan-16,21,14.31
17-Jan-16,22,12.71
17-Jan-16,23,8.39
17-Jan-16,24,9.13
18-Jan-16,1,0
18-Jan-16,2,0
18-Jan-16,3,0
18-Jan-16,4,1.35
18-Jan-16,5,3.78
18-Jan-16,6,7.76
18-Jan-16,7,11.14
18-Jan-16,8,12.73
18-Jan-16,9,13.36
18-Jan-16,10,12.7
18-Jan-16,11,12.53
18-Jan-16,12,9.62
18-Jan-16,13,13.31
18-Jan-16,14,15.64
18-Jan-16,15,17.01
18-Jan-16,16,14.86
18-Jan-16,17,14
18-Jan-16,18,20.71
18-Jan-16,19,19.35
18-Jan-16,20,20.79
18-Jan-16,21,20.66
18-Jan-16,22,31.79
18-Jan-16,23,9.02
18-Jan-16,24,5.88
19-Jan-16,1,5.96
19-Jan-16,2,13.3
19-Jan-16,3,13.29
19-Jan-16,4,13.29
19-Jan-16,5,6.5
19-Jan-16,6,9.65
19-Jan-16,7,21.13
19-Jan-16,8,19.07
19-Jan-16,9,13.93
19-Jan-16,10,15.59
19-Jan-16,11,16.85
19-Jan-16,12,13.64
19-Jan-16,13,14.33
19-Jan-16,14,14.35
19-Jan-16,15,14.35
19-Jan-16,16,14.96
19-Jan-16,17,22.22
19-Jan-16,18,20.08
19-Jan-16,19,22.33
19-Jan-16,20,24.24
19-Jan-16,21,25.4
19-Jan-16,22,24.19
19-Jan-16,23,20.34
19-Jan-16,24,25.01
20-Jan-16,1,67.62
20-Jan-16,2,10.43
20-Jan-16,3,16.69
20-Jan-16,4,4.78
20-Jan-16,5,5.87
20-Jan-16,6,1.58
20-Jan-16,7,24.38
20-Jan-16,8,27.57
20-Jan-16,9,28.11
20-Jan-16,10,27
20-Jan-16,11,27.65
20-Jan-16,12,26.4
20-Jan-16,13,24.72
20-Jan-16,14,25.18
20-Jan-16,15,24.52
20-Jan-16,16,21.32
20-Jan-16,17,21.23
20-Jan-16,18,29.46
20-Jan-16,19,29.9
20-Jan-16,20,28.32
20-Jan-16,21,25.44
20-Jan-16,22,24.74
20-Jan-16,23,19.03
20-Jan-16,24,17.58
21-Jan-16,1,21.13
21-Jan-16,2,15.14
21-Jan-16,3,14.34
21-Jan-16,4,14.32
21-Jan-16,5,13.64
21-Jan-16,6,17.46
21-Jan-16,7,21.69
21-Jan-16,8,25.29
21-Jan-16,9,25.86
21-Jan-16,10,25.46
21-Jan-16,11,25.19
21-Jan-16,12,24.65
21-Jan-16,13,24.6
21-Jan-16,14,22.89
21-Jan-16,15,23.52
21-Jan-16,16,23.02
21-Jan-16,17,24.08
21-Jan-16,18,25.72
21-Jan-16,19,26.2
21-Jan-16,20,26.43
21-Jan-16,21,24.34
21-Jan-16,22,24.46
21-Jan-16,23,22.58
21-Jan-16,24,18.35
22-Jan-16,1,23.05
22-Jan-16,2,22.03
22-Jan-16,3,19.96
22-Jan-16,4,14.38
22-Jan-16,5,5.9
22-Jan-16,6,5.48
22-Jan-16,7,24.22
22-Jan-16,8,24.36
22-Jan-16,9,24.25
22-Jan-16,10,23.89
22-Jan-16,11,23.06
22-Jan-16,12,22.6
22-Jan-16,13,23.16
22-Jan-16,14,23.79
22-Jan-16,15,21.5
22-Jan-16,16,21.41
22-Jan-16,17,23.59
22-Jan-16,18,24.25
22-Jan-16,19,29.31
22-Jan-16,20,23.72
22-Jan-16,21,22.84
22-Jan-16,22,22.96
22-Jan-16,23,21.26
22-Jan-16,24,20.9
23-Jan-16,1,16.26
23-Jan-16,2,12.93
23-Jan-16,3,5.86
23-Jan-16,4,7.92
23-Jan-16,5,3.58
23-Jan-16,6,2.51
23-Jan-16,7,5.89
23-Jan-16,8,18.75
23-Jan-16,9,21.94
23-Jan-16,10,21.66
23-Jan-16,11,17.94
23-Jan-16,12,7.34
23-Jan-16,13,5.95
23-Jan-16,14,5.94
23-Jan-16,15,13.67
23-Jan-16,16,17.63
23-Jan-16,17,23.36
23-Jan-16,18,26.98
23-Jan-16,19,28.2
23-Jan-16,20,27.59
23-Jan-16,21,27.96
23-Jan-16,22,32.8
23-Jan-16,23,25.88
23-Jan-16,24,29.65
24-Jan-16,1,24.86
24-Jan-16,2,19.98
24-Jan-16,3,12.89
24-Jan-16,4,12.37
24-Jan-16,5,12.33
24-Jan-16,6,11.79
24-Jan-16,7,12.35
24-Jan-16,8,18.04
24-Jan-16,9,16.8
24-Jan-16,10,47.94
24-Jan-16,11,65.09
24-Jan-16,12,21.92
24-Jan-16,13,11.55
24-Jan-16,14,5.77
24-Jan-16,15,13.64
24-Jan-16,16,11.59
24-Jan-16,17,18.03
24-Jan-16,18,24.88
24-Jan-16,19,25.88
24-Jan-16,20,25.51
24-Jan-16,21,24.44
24-Jan-16,22,24.07
24-Jan-16,23,22.24
24-Jan-16,24,14.55
25-Jan-16,1,9.53
25-Jan-16,2,7.5
25-Jan-16,3,2.44
25-Jan-16,4,3.51
25-Jan-16,5,5.09
25-Jan-16,6,11.92
25-Jan-16,7,19.72
25-Jan-16,8,23.46
25-Jan-16,9,18.4
25-Jan-16,10,18
25-Jan-16,11,19.85
25-Jan-16,12,13.36
25-Jan-16,13,13.32
25-Jan-16,14,6.51
25-Jan-16,15,5.83
25-Jan-16,16,5.78
25-Jan-16,17,4.72
25-Jan-16,18,10.25
25-Jan-16,19,12.73
25-Jan-16,20,13.41
25-Jan-16,21,8.43
25-Jan-16,22,5.15
25-Jan-16,23,0
25-Jan-16,24,-0.37
26-Jan-16,1,-1.85
26-Jan-16,2,-4.53
26-Jan-16,3,-4.35
26-Jan-16,4,-4.48
26-Jan-16,5,-4.46
26-Jan-16,6,-3.6
26-Jan-16,7,-2.24
26-Jan-16,8,0
26-Jan-16,9,0
26-Jan-16,10,0
26-Jan-16,11,0
26-Jan-16,12,3.55
26-Jan-16,13,5.62
26-Jan-16,14,5.77
26-Jan-16,15,5.87
26-Jan-16,16,4.97
26-Jan-16,17,9.62
26-Jan-16,18,12.87
26-Jan-16,19,11.49
26-Jan-16,20,13.32
26-Jan-16,21,50.29
26-Jan-16,22,10.64
26-Jan-16,23,3.15
26-Jan-16,24,-0.37
27-Jan-16,1,-0.27
27-Jan-16,2,0
27-Jan-16,3,0
27-Jan-16,4,0
27-Jan-16,5,0
27-Jan-16,6,-0.86
27-Jan-16,7,7.34
27-Jan-16,8,28.22
27-Jan-16,9,45.71
27-Jan-16,10,33.76
27-Jan-16,11,14.33
27-Jan-16,12,8.94
27-Jan-16,13,7.91
27-Jan-16,14,14.34
27-Jan-16,15,14.25
27-Jan-16,16,14.33
27-Jan-16,17,14.29
27-Jan-16,18,16.15
27-Jan-16,19,14.25
27-Jan-16,20,13.23
27-Jan-16,21,11.54
27-Jan-16,22,2.83
27-Jan-16,23,0.87
27-Jan-16,24,-0.37
28-Jan-16,1,-1.39
28-Jan-16,2,-0.03
28-Jan-16,3,-0.9
28-Jan-16,4,-0.01
28-Jan-16,5,-0.01
28-Jan-16,6,-0.27
28-Jan-16,7,-0.25
28-Jan-16,8,0
28-Jan-16,9,0.39
28-Jan-16,10,5.89
28-Jan-16,11,4.01
28-Jan-16,12,0
28-Jan-16,13,0
28-Jan-16,14,0
28-Jan-16,15,0
28-Jan-16,16,3.12
28-Jan-16,17,4.13
28-Jan-16,18,14.19
28-Jan-16,19,17.63
28-Jan-16,20,16.74
28-Jan-16,21,14.4
28-Jan-16,22,6.64
28-Jan-16,23,0.85
28-Jan-16,24,0.11
29-Jan-16,1,0.48
29-Jan-16,2,0
29-Jan-16,3,0
29-Jan-16,4,0
29-Jan-16,5,0
29-Jan-16,6,0.79
29-Jan-16,7,3.36
29-Jan-16,8,4.76
29-Jan-16,9,5.94
29-Jan-16,10,5.97
29-Jan-16,11,9.84
29-Jan-16,12,6.72
29-Jan-16,13,6.72
29-Jan-16,14,13.63
29-Jan-16,15,6.07
29-Jan-16,16,8.72
29-Jan-16,17,20.22
29-Jan-16,18,44.32
29-Jan-16,19,54
29-Jan-16,20,25.34
29-Jan-16,21,24.14
29-Jan-16,22,16.19
29-Jan-16,23,12.91
29-Jan-16,24,8.69
30-Jan-16,1,9.84
30-Jan-16,2,4.11
30-Jan-16,3,3.13
30-Jan-16,4,0.8
30-Jan-16,5,-4.26
30-Jan-16,6,-0.63
30-Jan-16,7,0
30-Jan-16,8,0
30-Jan-16,9,0.39
30-Jan-16,10,0.78
30-Jan-16,11,0.39
30-Jan-16,12,1.96
30-Jan-16,13,5.82
30-Jan-16,14,5.74
30-Jan-16,15,5.7
30-Jan-16,16,2.95
30-Jan-16,17,2.23
30-Jan-16,18,4.81
30-Jan-16,19,5.93
30-Jan-16,20,5.83
30-Jan-16,21,2.62
30-Jan-16,22,0
30-Jan-16,23,-0.25
30-Jan-16,24,-0.84
31-Jan-16,1,-0.02
31-Jan-16,2,-2.85
31-Jan-16,3,-4.37
31-Jan-16,4,-4.43
31-Jan-16,5,-4.33
31-Jan-16,6,-4.33
31-Jan-16,7,-2.1
31-Jan-16,8,4.04
31-Jan-16,9,5.85
31-Jan-16,10,7.37
31-Jan-16,11,5.77
31-Jan-16,12,0.8
31-Jan-16,13,0.78
31-Jan-16,14,0
31-Jan-16,15,0
31-Jan-16,16,0
31-Jan-16,17,3.14
31-Jan-16,18,5.71
31-Jan-16,19,0
31-Jan-16,20,0
31-Jan-16,21,0
31-Jan-16,22,0
31-Jan-16,23,-1.67
31-Jan-16,24,-4.03
1-Feb-16,1,-4.48
1-Feb-16,2,-4.57
1-Feb-16,3,-4.73
1-Feb-16,4,-4.58
1-Feb-16,5,-4.46
1-Feb-16,6,-4.51
1-Feb-16,7,-2.5
1-Feb-16,8,2.55
1-Feb-16,9,5.92
1-Feb-16,10,5.76
1-Feb-16,11,9.94
1-Feb-16,12,4.19
1-Feb-16,13,1.64
1-Feb-16,14,0
1-Feb-16,15,0.42
1-Feb-16,16,3.01
1-Feb-16,17,12.38
1-Feb-16,18,18.36
1-Feb-16,19,22.13
1-Feb-16,20,22.73
1-Feb-16,21,18.13
1-Feb-16,22,20.14
1-Feb-16,23,11.3
1-Feb-16,24,10.87
2-Feb-16,1,13.37
2-Feb-16,2,12.49
2-Feb-16,3,13.32
2-Feb-16,4,13.19
2-Feb-16,5,13.34
2-Feb-16,6,4.51
2-Feb-16,7,88.24
2-Feb-16,8,13.76
2-Feb-16,9,12.81
2-Feb-16,10,10.9
2-Feb-16,11,5.82
2-Feb-16,12,5.58
2-Feb-16,13,6.58
2-Feb-16,14,5.89
2-Feb-16,15,2.11
2-Feb-16,16,5.86
2-Feb-16,17,5.02
2-Feb-16,18,8.86
2-Feb-16,19,5.89
2-Feb-16,20,5.72
2-Feb-16,21,5.43
2-Feb-16,22,5.75
2-Feb-16,23,10.62
2-Feb-16,24,6.36
3-Feb-16,1,5.18
3-Feb-16,2,0
3-Feb-16,3,-0.25
3-Feb-16,4,-3.52
3-Feb-16,5,-4.33
3-Feb-16,6,-2.39
3-Feb-16,7,-2.52
3-Feb-16,8,0
3-Feb-16,9,0
3-Feb-16,10,0
3-Feb-16,11,0
3-Feb-16,12,1.18
3-Feb-16,13,4.47
3-Feb-16,14,1.19
3-Feb-16,15,0
3-Feb-16,16,0
3-Feb-16,17,0
3-Feb-16,18,1.21
3-Feb-16,19,0
3-Feb-16,20,0
3-Feb-16,21,0
3-Feb-16,22,2.27
3-Feb-16,23,2.12
3-Feb-16,24,-0.36
4-Feb-16,1,-3.84
4-Feb-16,2,-4.4
4-Feb-16,3,-4.48
4-Feb-16,4,-4.39
4-Feb-16,5,-6.23
4-Feb-16,6,-1.29
4-Feb-16,7,4.27
4-Feb-16,8,9.92
4-Feb-16,9,13.69
4-Feb-16,10,18.02
4-Feb-16,11,13.71
4-Feb-16,12,13.79
4-Feb-16,13,13.63
4-Feb-16,14,13.66
4-Feb-16,15,13.69
4-Feb-16,16,13.7
4-Feb-16,17,20.99
4-Feb-16,18,44.56
4-Feb-16,19,37.26
4-Feb-16,20,20.42
4-Feb-16,21,16.89
4-Feb-16,22,15.53
4-Feb-16,23,11.36
4-Feb-16,24,13.74
5-Feb-16,1,12.16
5-Feb-16,2,7.06
5-Feb-16,3,5.89
5-Feb-16,4,4.9
5-Feb-16,5,5.87
5-Feb-16,6,3.64
5-Feb-16,7,21.66
5-Feb-16,8,48.57
5-Feb-16,9,16.81
5-Feb-16,10,25.82
5-Feb-16,11,13.32
5-Feb-16,12,12.1
5-Feb-16,13,0.4
5-Feb-16,14,5.82
5-Feb-16,15,7.8
5-Feb-16,16,10.23
5-Feb-16,17,15.9
5-Feb-16,18,23.18
5-Feb-16,19,16.68
5-Feb-16,20,14.42
5-Feb-16,21,13.48
5-Feb-16,22,10.85
5-Feb-16,23,5.41
5-Feb-16,24,2.86
6-Feb-16,1,1.1
6-Feb-16,2,-3.45
6-Feb-16,3,-3.78
6-Feb-16,4,-4.14
6-Feb-16,5,-4.18
6-Feb-16,6,-4.18
6-Feb-16,7,-3.74
6-Feb-16,8,-0.68
6-Feb-16,9,5.01
6-Feb-16,10,4.49
6-Feb-16,11,2.5
6-Feb-16,12,5.37
6-Feb-16,13,2.24
6-Feb-16,14,-0.27
6-Feb-16,15,-0.91
6-Feb-16,16,-1.21
6-Feb-16,17,0
6-Feb-16,18,3.35
6-Feb-16,19,5.95
6-Feb-16,20,5.82
6-Feb-16,21,0.79
6-Feb-16,22,0.39
6-Feb-16,23,2.09
6-Feb-16,24,-0.36
7-Feb-16,1,-2.44
7-Feb-16,2,-4.23
7-Feb-16,3,-4.19
7-Feb-16,4,-4.2
7-Feb-16,5,-4.2
7-Feb-16,6,-4.2
7-Feb-16,7,-4.18
7-Feb-16,8,-4.21
7-Feb-16,9,-3.6
7-Feb-16,10,-4.12
7-Feb-16,11,-0.61
7-Feb-16,12,0
7-Feb-16,13,0
7-Feb-16,14,0
7-Feb-16,15,0
7-Feb-16,16,1.85
7-Feb-16,17,2.73
7-Feb-16,18,3.98
7-Feb-16,19,3.68
7-Feb-16,20,0
7-Feb-16,21,0
7-Feb-16,22,0
7-Feb-16,23,0
7-Feb-16,24,0
8-Feb-16,1,0
8-Feb-16,2,5.73
8-Feb-16,3,0
8-Feb-16,4,0
8-Feb-16,5,0
8-Feb-16,6,5
8-Feb-16,7,13.56
8-Feb-16,8,38.18
8-Feb-16,9,30.54
8-Feb-16,10,14.34
8-Feb-16,11,13.43
8-Feb-16,12,13.44
8-Feb-16,13,20.12
8-Feb-16,14,21.72
8-Feb-16,15,21.66
8-Feb-16,16,22.77
8-Feb-16,17,24.05
8-Feb-16,18,35.88
8-Feb-16,19,25.34
8-Feb-16,20,20.51
8-Feb-16,21,25.28
8-Feb-16,22,53.69
8-Feb-16,23,41.33
8-Feb-16,24,26.85
9-Feb-16,1,13.51
9-Feb-16,2,9.67
9-Feb-16,3,5.99
9-Feb-16,4,5.95
9-Feb-16,5,6.01
9-Feb-16,6,9.07
9-Feb-16,7,9.87
9-Feb-16,8,16.31
9-Feb-16,9,14.96
9-Feb-16,10,27.77
9-Feb-16,11,30.41
9-Feb-16,12,21.79
9-Feb-16,13,19.25
9-Feb-16,14,23.92
9-Feb-16,15,22.27
9-Feb-16,16,13.35
9-Feb-16,17,13.16
9-Feb-16,18,13.28
9-Feb-16,19,13.25
9-Feb-16,20,13.31
9-Feb-16,21,16.37
9-Feb-16,22,12.13
9-Feb-16,23,9.04
9-Feb-16,24,6.66
10-Feb-16,1,0.48
10-Feb-16,2,0
10-Feb-16,3,0
10-Feb-16,4,0
10-Feb-16,5,0
10-Feb-16,6,1.97
10-Feb-16,7,8.86
10-Feb-16,8,13.99
10-Feb-16,9,13.32
10-Feb-16,10,13.9
10-Feb-16,11,14.72
10-Feb-16,12,12.22
10-Feb-16,13,12.19
10-Feb-16,14,11.69
10-Feb-16,15,9.11
10-Feb-16,16,15.21
10-Feb-16,17,18.08
10-Feb-16,18,28.68
10-Feb-16,19,23.48
10-Feb-16,20,19.72
10-Feb-16,21,17.15
10-Feb-16,22,12.3
10-Feb-16,23,3.63
10-Feb-16,24,2.11
11-Feb-16,1,0
11-Feb-16,2,0
11-Feb-16,3,0.99
11-Feb-16,4,4.47
11-Feb-16,5,0
11-Feb-16,6,4.66
11-Feb-16,7,20.32
11-Feb-16,8,25.04
11-Feb-16,9,20.43
11-Feb-16,10,21.28
11-Feb-16,11,18.43
11-Feb-16,12,17.18
11-Feb-16,13,17.76
11-Feb-16,14,13.03
11-Feb-16,15,8.92
11-Feb-16,16,13.58
11-Feb-16,17,13.92
11-Feb-16,18,35.67
11-Feb-16,19,80.45
11-Feb-16,20,51.9
11-Feb-16,21,35.26
11-Feb-16,22,22.74
