Date,Hour,Total Market Demand,Ontario Demand
06-Feb-16,10,19012,16075
06-Feb-16,11,18958,16078
06-Feb-16,12,18829,15982
06-Feb-16,13,18670,15792
06-Feb-16,14,18035,15384
06-Feb-16,15,17847,15190
06-Feb-16,16,17961,15318
06-Feb-16,17,18620,15921
06-Feb-16,18,19607,16775
06-Feb-16,19,20342,17467
06-Feb-16,20,19811,16965
06-Feb-16,21,19296,16441
06-Feb-16,22,18546,15858
06-Feb-16,23,17919,15179
06-Feb-16,24,17159,14290
07-Feb-16,1,16564,13540
07-Feb-16,2,16089,13018
07-Feb-16,3,16403,12825
07-Feb-16,4,16399,12812
07-Feb-16,5,16355,12813
07-Feb-16,6,16485,12937
07-Feb-16,7,16849,13363
07-Feb-16,8,17097,14006
07-Feb-16,9,17385,14405
07-Feb-16,10,17646,14735
07-Feb-16,11,17844,14949
07-Feb-16,12,18029,15089
07-Feb-16,13,18239,15173
07-Feb-16,14,18126,15139
07-Feb-16,15,18284,15281
07-Feb-16,16,18858,15639
07-Feb-16,17,19551,16448
07-Feb-16,18,20203,17290
07-Feb-16,19,20485,17606
07-Feb-16,20,19897,17093
07-Feb-16,21,19373,16439
07-Feb-16,22,18906,16060
07-Feb-16,23,18360,15457
07-Feb-16,24,17545,14450
08-Feb-16,1,16943,13800
08-Feb-16,2,16983,13448
08-Feb-16,3,16600,13285
08-Feb-16,4,16273,13304
08-Feb-16,5,16401,13495
08-Feb-16,6,16796,14163
08-Feb-16,7,17910,15539
08-Feb-16,8,19442,17108
08-Feb-16,9,19437,17192
08-Feb-16,10,19451,17287
08-Feb-16,11,19524,17223
08-Feb-16,12,19513,17020
08-Feb-16,13,19539,16918
08-Feb-16,14,20009,17126
08-Feb-16,15,20055,17148
08-Feb-16,16,20301,17424
08-Feb-16,17,20739,18199
08-Feb-16,18,21299,18927
08-Feb-16,19,21565,19225
08-Feb-16,20,21217,18856
08-Feb-16,21,20705,18595
08-Feb-16,22,20139,17753
08-Feb-16,23,19090,16609
08-Feb-16,24,18111,15474
09-Feb-16,1,17556,14836
09-Feb-16,2,17160,14362
09-Feb-16,3,16852,14119
09-Feb-16,4,16892,14154
09-Feb-16,5,16985,14189
09-Feb-16,6,17594,14899
09-Feb-16,7,18568,16284
09-Feb-16,8,20126,17695
09-Feb-16,9,20336,17834
09-Feb-16,10,20471,17809
09-Feb-16,11,20629,17850
09-Feb-16,12,19933,17684
09-Feb-16,13,19931,17612
09-Feb-16,14,20076,17580
09-Feb-16,15,20080,17556
09-Feb-16,16,20131,17677
09-Feb-16,17,20408,18331
09-Feb-16,18,20663,18930
09-Feb-16,19,21342,19256
09-Feb-16,20,21369,18985
09-Feb-16,21,21114,18589
09-Feb-16,22,20464,17913
09-Feb-16,23,19446,16838
09-Feb-16,24,18235,15578
10-Feb-16,1,17273,14813
10-Feb-16,2,16782,14390
10-Feb-16,3,16918,14106
10-Feb-16,4,16916,14082
10-Feb-16,5,17436,14348
10-Feb-16,6,17744,15130
10-Feb-16,7,19091,16574
10-Feb-16,8,20149,17963
10-Feb-16,9,20212,17993
10-Feb-16,10,20477,17900
10-Feb-16,11,20448,17734
10-Feb-16,12,20609,17698
10-Feb-16,13,20338,17401
10-Feb-16,14,20256,17412
10-Feb-16,15,20011,17387
10-Feb-16,16,20508,17743
10-Feb-16,17,21325,18427
10-Feb-16,18,21689,18997
10-Feb-16,19,22332,19741
10-Feb-16,20,21853,19569
10-Feb-16,21,21667,19200
10-Feb-16,22,20789,18479
10-Feb-16,23,20022,17548
10-Feb-16,24,18981,16373
11-Feb-16,1,18414,15708
11-Feb-16,2,18492,15401
11-Feb-16,3,18616,15264
11-Feb-16,4,18633,15283
11-Feb-16,5,18115,15440
11-Feb-16,6,18879,16165
11-Feb-16,7,20163,17652
11-Feb-16,8,21506,19037
11-Feb-16,9,21967,19105
11-Feb-16,10,21609,18777
11-Feb-16,11,21390,18546
11-Feb-16,12,21388,18429
11-Feb-16,13,20912,18139
11-Feb-16,14,20941,18157
11-Feb-16,15,20427,18001
11-Feb-16,16,20585,18232
11-Feb-16,17,20837,18824
11-Feb-16,18,21760,19949
11-Feb-16,19,22046,20766
11-Feb-16,20,21832,20660
11-Feb-16,21,22016,20250
11-Feb-16,22,21819,19576
11-Feb-16,23,20770,18505
11-Feb-16,24,19567,17150
12-Feb-16,1,18869,16250
12-Feb-16,2,18758,15918
12-Feb-16,3,18668,15785
12-Feb-16,4,18556,15808
12-Feb-16,5,18599,15859
12-Feb-16,6,19069,16337
12-Feb-16,7,20148,17614
12-Feb-16,8,21126,18685
12-Feb-16,9,21350,18789
12-Feb-16,10,21245,18675
12-Feb-16,11,21356,18573
12-Feb-16,12,21108,18317
12-Feb-16,13,21106,18221
12-Feb-16,14,21093,18327
12-Feb-16,15,21038,18351
12-Feb-16,16,21077,18191
12-Feb-16,17,21387,18582
12-Feb-16,18,22148,19282
12-Feb-16,19,22191,19805
12-Feb-16,20,22377,19840
12-Feb-16,21,21897,19406
12-Feb-16,22,21182,18853
12-Feb-16,23,20345,17961
12-Feb-16,24,19612,17027
13-Feb-16,1,19008,16328
13-Feb-16,2,18910,16002
13-Feb-16,3,18871,15811
13-Feb-16,4,18996,15832
13-Feb-16,5,19052,15929
13-Feb-16,6,19328,16344
13-Feb-16,7,19529,17035
13-Feb-16,8,20306,17749
13-Feb-16,9,20539,18128
13-Feb-16,10,20621,18415
13-Feb-16,11,20614,18512
13-Feb-16,12,20548,18494
13-Feb-16,13,20452,18230
13-Feb-16,14,20672,17943
13-Feb-16,15,20627,17863
13-Feb-16,16,20760,17952
13-Feb-16,17,21397,18699
13-Feb-16,18,22727,19786
13-Feb-16,19,23132,20597
13-Feb-16,20,23156,20275
13-Feb-16,21,22393,19881
13-Feb-16,22,21231,19238
13-Feb-16,23,20264,18535
13-Feb-16,24,19541,17756
14-Feb-16,1,18976,17098
14-Feb-16,2,19115,16640
14-Feb-16,3,18873,16469
14-Feb-16,4,19054,16333
14-Feb-16,5,19517,16457
14-Feb-16,6,20010,16712
14-Feb-16,7,20476,17146
14-Feb-16,8,21021,17617
14-Feb-16,9,20884,17712
14-Feb-16,10,20830,17694
14-Feb-16,11,21056,17626
14-Feb-16,12,20024,17343
14-Feb-16,13,19556,16981
14-Feb-16,14,18868,16657
14-Feb-16,15,19272,16654
14-Feb-16,16,19454,16831
14-Feb-16,17,20430,17597
14-Feb-16,18,22267,18913
14-Feb-16,19,22740,19577
14-Feb-16,20,22338,19217
14-Feb-16,21,21875,18714
14-Feb-16,22,21273,18254
14-Feb-16,23,20335,17674
14-Feb-16,24,19584,16896
15-Feb-16,1,19141,16284
15-Feb-16,2,18868,15861
15-Feb-16,3,18769,15696
15-Feb-16,4,18558,15654
15-Feb-16,5,18656,15666
15-Feb-16,6,19112,15861
15-Feb-16,7,20085,16355
15-Feb-16,8,20333,16848
15-Feb-16,9,20872,16835
15-Feb-16,10,20133,16949
15-Feb-16,11,19911,17230
15-Feb-16,12,20284,17528
15-Feb-16,13,20689,17892
15-Feb-16,14,20831,17876
15-Feb-16,15,20950,17973
15-Feb-16,16,21192,18208
15-Feb-16,17,21409,18648
15-Feb-16,18,21618,19412
15-Feb-16,19,21835,19553
15-Feb-16,20,21764,19424
15-Feb-16,21,21244,19064
15-Feb-16,22,20691,18076
15-Feb-16,23,19801,17181
15-Feb-16,24,18650,16129
16-Feb-16,1,17930,15207
16-Feb-16,2,17322,14595
16-Feb-16,3,17341,14409
16-Feb-16,4,17360,14382
16-Feb-16,5,17304,14566
16-Feb-16,6,17874,15268
16-Feb-16,7,19361,16711
16-Feb-16,8,20686,17912
16-Feb-16,9,20791,18224
16-Feb-16,10,21005,18427
16-Feb-16,11,20385,18556
16-Feb-16,12,20149,18577
16-Feb-16,13,20168,18397
16-Feb-16,14,20206,18311
16-Feb-16,15,20617,18195
16-Feb-16,16,20836,18267
16-Feb-16,17,20821,18545
16-Feb-16,18,21433,19109
16-Feb-16,19,21896,19639
16-Feb-16,20,21715,19482
16-Feb-16,21,21444,19271
16-Feb-16,22,20661,18482
16-Feb-16,23,19228,17281
16-Feb-16,24,17814,15971
17-Feb-16,1,17623,15083
17-Feb-16,2,17390,14774
17-Feb-16,3,17314,14672
17-Feb-16,4,17334,14649
17-Feb-16,5,17325,14702
17-Feb-16,6,17847,15264
17-Feb-16,7,18847,16622
17-Feb-16,8,19621,17818
17-Feb-16,9,19615,17914
17-Feb-16,10,19874,17796
17-Feb-16,11,20405,17759
17-Feb-16,12,20264,17639
17-Feb-16,13,19902,17349
17-Feb-16,14,19886,17355
17-Feb-16,15,20122,17435
17-Feb-16,16,20291,17508
17-Feb-16,17,20654,17888
17-Feb-16,18,21609,18803
17-Feb-16,19,22366,19800
17-Feb-16,20,22182,19863
17-Feb-16,21,21855,19558
17-Feb-16,22,21275,18868
17-Feb-16,23,19901,17795
17-Feb-16,24,18538,16701
18-Feb-16,1,18005,15934
18-Feb-16,2,17784,15571
18-Feb-16,3,17898,15499
18-Feb-16,4,17831,15490
18-Feb-16,5,18167,15764
18-Feb-16,6,18359,16271
18-Feb-16,7,19353,17602
18-Feb-16,8,20629,18932
18-Feb-16,9,20517,18498
18-Feb-16,10,20183,17994
18-Feb-16,11,20088,17579
18-Feb-16,12,20002,17380
18-Feb-16,13,19914,17068
18-Feb-16,14,19442,16874
18-Feb-16,15,19322,16700
18-Feb-16,16,19460,16811
18-Feb-16,17,19976,17559
18-Feb-16,18,20979,18611
18-Feb-16,19,22067,19425
18-Feb-16,20,22044,19427
18-Feb-16,21,21259,19111
18-Feb-16,22,20865,18480
18-Feb-16,23,19705,17241
18-Feb-16,24,18663,16133
19-Feb-16,1,18244,15350
19-Feb-16,2,18208,15037
19-Feb-16,3,17986,14771
19-Feb-16,4,17871,14671
19-Feb-16,5,17972,14739
19-Feb-16,6,18429,15233
19-Feb-16,7,19241,16579
19-Feb-16,8,20594,17778
19-Feb-16,9,20665,17931
19-Feb-16,10,20408,17767
19-Feb-16,11,20240,17634
19-Feb-16,12,20086,17340
19-Feb-16,13,20149,17190
19-Feb-16,14,19811,16989
19-Feb-16,15,19826,17123
19-Feb-16,16,19918,17165
19-Feb-16,17,20422,17700
19-Feb-16,18,20621,18038
19-Feb-16,19,21055,18421
19-Feb-16,20,20704,18179
19-Feb-16,21,20579,17919
19-Feb-16,22,19655,17134
19-Feb-16,23,18498,15984
19-Feb-16,24,17434,14859
20-Feb-16,1,17098,14157
20-Feb-16,2,16390,13525
20-Feb-16,3,16393,13206
20-Feb-16,4,16399,13103
20-Feb-16,5,16264,12994
20-Feb-16,6,16337,13196
20-Feb-16,7,16413,13705
20-Feb-16,8,16958,14196
20-Feb-16,9,17061,14647
20-Feb-16,10,17491,14940
20-Feb-16,11,17670,15286
20-Feb-16,12,17659,15097
20-Feb-16,13,17878,15120
20-Feb-16,14,17670,14765
20-Feb-16,15,17561,14572
20-Feb-16,16,17708,14499
20-Feb-16,17,17831,15132
20-Feb-16,18,18972,16127
20-Feb-16,19,19809,17021
20-Feb-16,20,19080,16501
20-Feb-16,21,18629,16096
20-Feb-16,22,18186,15530
20-Feb-16,23,17946,14878
20-Feb-16,24,17551,14187
21-Feb-16,1,16857,13569
21-Feb-16,2,16345,13147
21-Feb-16,3,15765,12748
21-Feb-16,4,16009,12793
21-Feb-16,5,16129,12801
21-Feb-16,6,16291,12991
21-Feb-16,7,16249,13375
21-Feb-16,8,16268,13824
21-Feb-16,9,16738,14171
21-Feb-16,10,16840,14392
21-Feb-16,11,16915,14502
21-Feb-16,12,17308,14489
21-Feb-16,13,17690,14676
21-Feb-16,14,17993,14774
21-Feb-16,15,17894,14819
21-Feb-16,16,18242,15074
21-Feb-16,17,18726,15684
21-Feb-16,18,19343,16657
21-Feb-16,19,19993,17454
21-Feb-16,20,19463,17377
21-Feb-16,21,19238,17196
21-Feb-16,22,18857,16577
21-Feb-16,23,18101,15686
21-Feb-16,24,17626,14781
22-Feb-16,1,16970,14196
22-Feb-16,2,17092,13947
22-Feb-16,3,17099,13856
22-Feb-16,4,17220,13937
22-Feb-16,5,17178,14139
22-Feb-16,6,17694,14862
22-Feb-16,7,18895,16312
22-Feb-16,8,19826,17487
22-Feb-16,9,19508,17211
22-Feb-16,10,18672,16626
22-Feb-16,11,18132,16307
22-Feb-16,12,18295,16331
22-Feb-16,13,18244,16275
22-Feb-16,14,18534,16190
22-Feb-16,15,18486,16159
22-Feb-16,16,18715,16467
22-Feb-16,17,19366,17190
22-Feb-16,18,20354,18155
22-Feb-16,19,21173,19130
22-Feb-16,20,21043,19195
22-Feb-16,21,20969,18906
22-Feb-16,22,20638,18275
22-Feb-16,23,19592,17077
22-Feb-16,24,18402,15905
23-Feb-16,1,17597,15063
23-Feb-16,2,17203,14674
23-Feb-16,3,17514,14586
23-Feb-16,4,17562,14536
23-Feb-16,5,17516,14611
23-Feb-16,6,17600,15167
23-Feb-16,7,18821,16542
23-Feb-16,8,19447,17588
23-Feb-16,9,19481,17425
23-Feb-16,10,19495,16954
23-Feb-16,11,19591,16770
23-Feb-16,12,19518,16648
23-Feb-16,13,19406,16434
23-Feb-16,14,19404,16443
23-Feb-16,15,19352,16400
23-Feb-16,16,19637,16689
23-Feb-16,17,20105,17271
23-Feb-16,18,20116,18001
23-Feb-16,19,20499,18976
23-Feb-16,20,21483,19025
23-Feb-16,21,21086,18632
23-Feb-16,22,20062,17654
23-Feb-16,23,19211,16657
23-Feb-16,24,18072,15439
24-Feb-16,1,18008,14844
24-Feb-16,2,17774,14460
24-Feb-16,3,17605,14257
24-Feb-16,4,17513,14152
24-Feb-16,5,17587,14312
24-Feb-16,6,17614,14856
24-Feb-16,7,18903,16288
24-Feb-16,8,20264,17483
24-Feb-16,9,20608,17773
24-Feb-16,10,20751,17926
24-Feb-16,11,20920,18112
24-Feb-16,12,20963,18111
24-Feb-16,13,21286,18261
24-Feb-16,14,21249,18365
24-Feb-16,15,21151,18364
24-Feb-16,16,20988,18413
24-Feb-16,17,21875,19022
24-Feb-16,18,22309,19633
24-Feb-16,19,21999,19675
24-Feb-16,20,22169,19544
24-Feb-16,21,21488,18941
24-Feb-16,22,20962,18172
24-Feb-16,23,20273,16962
24-Feb-16,24,19017,15939
25-Feb-16,1,18233,15080
25-Feb-16,2,17731,14642
25-Feb-16,3,17701,14320
25-Feb-16,4,17291,14250
25-Feb-16,5,17278,14315
25-Feb-16,6,18047,15097
25-Feb-16,7,19034,16356
25-Feb-16,8,20068,17332
25-Feb-16,9,20363,17567
25-Feb-16,10,20502,17450
25-Feb-16,11,20775,17584
25-Feb-16,12,20799,17698
25-Feb-16,13,20708,17534
25-Feb-16,14,20409,17412
25-Feb-16,15,20627,17433
25-Feb-16,16,20724,17639
25-Feb-16,17,20650,17948
25-Feb-16,18,21293,18513
25-Feb-16,19,21893,19045
25-Feb-16,20,21970,19214
25-Feb-16,21,21754,18952
25-Feb-16,22,20993,18188
25-Feb-16,23,20072,17123
25-Feb-16,24,19002,16063
26-Feb-16,1,18505,15448
26-Feb-16,2,18334,15123
26-Feb-16,3,18161,14936
26-Feb-16,4,17910,14951
26-Feb-16,5,18264,15091
26-Feb-16,6,18808,15893
26-Feb-16,7,20076,17109
26-Feb-16,8,21006,18001
26-Feb-16,9,20553,17793
26-Feb-16,10,20614,17477
26-Feb-16,11,20135,17048
26-Feb-16,12,19924,16754
26-Feb-16,13,19750,16552
26-Feb-16,14,19781,16384
26-Feb-16,15,19818,16334
26-Feb-16,16,19981,16762
26-Feb-16,17,20234,17215
26-Feb-16,18,21077,18132
26-Feb-16,19,21882,19165
26-Feb-16,20,21800,19097
26-Feb-16,21,21414,18700
26-Feb-16,22,20740,18070
26-Feb-16,23,19792,17055
26-Feb-16,24,19005,15987
27-Feb-16,1,17886,14986
27-Feb-16,2,17859,14614
27-Feb-16,3,17719,14291
27-Feb-16,4,17717,14120
27-Feb-16,5,17622,14111
27-Feb-16,6,17914,14304
27-Feb-16,7,17836,14700
27-Feb-16,8,18240,14934
27-Feb-16,9,18975,15601
27-Feb-16,10,18972,15676
27-Feb-16,11,19183,15599
27-Feb-16,12,19232,15531
27-Feb-16,13,19318,15293
27-Feb-16,14,19308,15071
27-Feb-16,15,19359,15109
27-Feb-16,16,19480,15468
27-Feb-16,17,19480,16001
27-Feb-16,18,19991,16703
27-Feb-16,19,20375,17254
27-Feb-16,20,20140,17047
27-Feb-16,21,19486,16474
27-Feb-16,22,18651,15761
27-Feb-16,23,18342,15025
27-Feb-16,24,17059,14214
28-Feb-16,1,17135,13534
28-Feb-16,2,16680,13027
28-Feb-16,3,16376,12804
28-Feb-16,4,16282,12765
28-Feb-16,5,16464,12767
28-Feb-16,6,16785,12904
28-Feb-16,7,17129,13383
28-Feb-16,8,17375,13603
28-Feb-16,9,17593,14071
28-Feb-16,10,18158,14321
28-Feb-16,11,18021,14276
28-Feb-16,12,18091,14263
28-Feb-16,13,18029,14222
28-Feb-16,14,17853,13961
28-Feb-16,15,17708,13917
28-Feb-16,16,17897,14244
28-Feb-16,17,18755,15203
28-Feb-16,18,19400,15925
28-Feb-16,19,19865,16754
28-Feb-16,20,19808,16767
28-Feb-16,21,19413,16292
28-Feb-16,22,18803,15670
28-Feb-16,23,18398,14852
28-Feb-16,24,17691,13988
29-Feb-16,1,16812,13387
29-Feb-16,2,16056,12873
29-Feb-16,3,14938,12590
29-Feb-16,4,15645,12578
29-Feb-16,5,16381,12873
29-Feb-16,6,17567,13859
29-Feb-16,7,18399,15264
29-Feb-16,8,19379,16673
29-Feb-16,9,19667,16922
29-Feb-16,10,19536,16730
29-Feb-16,11,19770,16757
29-Feb-16,12,19744,16603
29-Feb-16,13,19809,16395
29-Feb-16,14,19427,16217
29-Feb-16,15,19517,16428
29-Feb-16,16,20095,17029
29-Feb-16,17,20833,17644
29-Feb-16,18,21109,18286
29-Feb-16,19,21519,18853
29-Feb-16,20,21740,18853
29-Feb-16,21,21726,18701
29-Feb-16,22,21108,18022
29-Feb-16,23,20204,17083
29-Feb-16,24,19359,16224
01-Mar-16,1,18493,15704
01-Mar-16,2,17932,15192
01-Mar-16,3,17576,14972
01-Mar-16,4,17785,14915
01-Mar-16,5,17923,14990
01-Mar-16,6,18511,15570
01-Mar-16,7,19019,16784
01-Mar-16,8,19530,17733
01-Mar-16,9,19766,17788
01-Mar-16,10,19789,17817
01-Mar-16,11,19742,17744
01-Mar-16,12,19915,17765
01-Mar-16,13,19887,17741
01-Mar-16,14,20286,17995
01-Mar-16,15,20476,18044
01-Mar-16,16,20687,18361
01-Mar-16,17,21060,18782
01-Mar-16,18,22092,19615
01-Mar-16,19,22496,20063
01-Mar-16,20,22421,19919
01-Mar-16,21,22326,19614
01-Mar-16,22,22052,18859
01-Mar-16,23,20696,17679
01-Mar-16,24,19247,16447
02-Mar-16,1,18612,15772
02-Mar-16,2,18452,15608
02-Mar-16,3,18378,15520
02-Mar-16,4,18358,15404
02-Mar-16,5,18495,15484
02-Mar-16,6,19205,16215
02-Mar-16,7,19954,17252
02-Mar-16,8,20631,17938
02-Mar-16,9,21175,18304
02-Mar-16,10,20853,18081
02-Mar-16,11,20980,17832
02-Mar-16,12,20693,17662
02-Mar-16,13,20018,17343
02-Mar-16,14,19808,17156
02-Mar-16,15,19649,17062
02-Mar-16,16,19914,17202
02-Mar-16,17,20392,17895
02-Mar-16,18,21706,18806
02-Mar-16,19,22544,19691
02-Mar-16,20,22249,19885
02-Mar-16,21,22068,19624
02-Mar-16,22,21493,19004
02-Mar-16,23,20442,17725
02-Mar-16,24,19024,16479
03-Mar-16,1,18330,15717
03-Mar-16,2,18159,15461
03-Mar-16,3,18385,15372
03-Mar-16,4,18555,15430
03-Mar-16,5,18652,15479
03-Mar-16,6,18776,15993
03-Mar-16,7,19841,17338
03-Mar-16,8,20921,18391
03-Mar-16,9,20729,18253
03-Mar-16,10,20332,17931
03-Mar-16,11,20166,17753
03-Mar-16,12,19840,17480
03-Mar-16,13,19479,17306
03-Mar-16,14,19244,17297
03-Mar-16,15,19372,17235
03-Mar-16,16,19504,17292
03-Mar-16,17,20478,17933
03-Mar-16,18,20944,18733
03-Mar-16,19,21477,19388
03-Mar-16,20,21796,19651
03-Mar-16,21,21916,19410
03-Mar-16,22,21149,18687
03-Mar-16,23,20213,17648
03-Mar-16,24,19375,16580
04-Mar-16,1,18439,15904
04-Mar-16,2,17957,15412
04-Mar-16,3,17739,15134
04-Mar-16,4,17733,15114
04-Mar-16,5,17956,15285
04-Mar-16,6,18651,15992
04-Mar-16,7,19731,17194
04-Mar-16,8,19850,17986
04-Mar-16,9,20015,18000
04-Mar-16,10,19757,17310
04-Mar-16,11,19106,16869
04-Mar-16,12,19225,16612
04-Mar-16,13,18855,16261
04-Mar-16,14,18902,16327
04-Mar-16,15,18918,16375
04-Mar-16,16,19006,16359
04-Mar-16,17,19486,16920
04-Mar-16,18,20271,17714
04-Mar-16,19,20712,18558
04-Mar-16,20,21044,18876
04-Mar-16,21,20785,18433
04-Mar-16,22,20014,17866
04-Mar-16,23,19105,16836
04-Mar-16,24,18185,15672
05-Mar-16,1,17971,14862
05-Mar-16,2,17471,14355
05-Mar-16,3,17210,14117
05-Mar-16,4,17098,14014
05-Mar-16,5,16967,14046
05-Mar-16,6,17232,14335
05-Mar-16,7,17618,14821
05-Mar-16,8,17875,15272
05-Mar-16,9,18384,15715
05-Mar-16,10,18643,15958
05-Mar-16,11,18883,16011
05-Mar-16,12,18972,16023
05-Mar-16,13,18855,15758
05-Mar-16,14,18429,15517
05-Mar-16,15,17939,15475
05-Mar-16,16,17991,15488
05-Mar-16,17,18373,15924
05-Mar-16,18,18940,16553
05-Mar-16,19,19802,17390
05-Mar-16,20,19712,17445
05-Mar-16,21,19541,17051
05-Mar-16,22,18805,16467
05-Mar-16,23,18496,15720
05-Mar-16,24,17814,14909
06-Mar-16,1,17351,14243
06-Mar-16,2,16723,13816
06-Mar-16,3,16543,13599
06-Mar-16,4,16736,13640
06-Mar-16,5,16519,13694
06-Mar-16,6,17178,14048
06-Mar-16,7,17556,14485
06-Mar-16,8,17698,14668
06-Mar-16,9,17398,14685
06-Mar-16,10,17498,14463
06-Mar-16,11,17492,14421
06-Mar-16,12,17444,14389
06-Mar-16,13,17514,14327
06-Mar-16,14,17352,14178
06-Mar-16,15,17399,14170
06-Mar-16,16,17681,14452
06-Mar-16,17,18161,15228
06-Mar-16,18,19388,16360
06-Mar-16,19,20225,17372
06-Mar-16,20,19835,17318
06-Mar-16,21,19521,16659
06-Mar-16,22,18965,16026
06-Mar-16,23,18231,15135
06-Mar-16,24,17363,14149
07-Mar-16,1,16753,13590
07-Mar-16,2,16403,13285
07-Mar-16,3,16317,13086
07-Mar-16,4,16266,13060
07-Mar-16,5,16431,13228
07-Mar-16,6,17079,13885
07-Mar-16,7,18366,15390
07-Mar-16,8,19789,16337
07-Mar-16,9,20099,16642
07-Mar-16,10,20112,16632
07-Mar-16,11,19749,16336
07-Mar-16,12,19313,15897
07-Mar-16,13,18701,15612
07-Mar-16,14,18722,15680
07-Mar-16,15,18886,15524
07-Mar-16,16,19236,15747
07-Mar-16,17,19299,16274
07-Mar-16,18,19684,16920
07-Mar-16,19,20163,17401
07-Mar-16,20,19994,17576
07-Mar-16,21,20247,17297
07-Mar-16,22,19765,16579
07-Mar-16,23,18769,15537
07-Mar-16,24,17233,14202
08-Mar-16,1,16967,13584
08-Mar-16,2,16575,13037
08-Mar-16,3,16192,12877
08-Mar-16,4,16194,12817
08-Mar-16,5,16772,13168
08-Mar-16,6,17250,13895
08-Mar-16,7,17954,14886
08-Mar-16,8,18772,15765
08-Mar-16,9,19022,16000
08-Mar-16,10,18847,15814
08-Mar-16,11,18628,15656
08-Mar-16,12,18502,15489
08-Mar-16,13,18446,15337
08-Mar-16,14,18540,15365
08-Mar-16,15,18767,15294
08-Mar-16,16,18873,15412
08-Mar-16,17,19241,15951
08-Mar-16,18,20170,16883
08-Mar-16,19,20485,17145
08-Mar-16,20,20632,17340
08-Mar-16,21,20227,17062
08-Mar-16,22,19203,16242
08-Mar-16,23,18338,15124
08-Mar-16,24,17247,14055
09-Mar-16,1,16469,13260
09-Mar-16,2,15739,12739
09-Mar-16,3,15882,12500
09-Mar-16,4,15811,12416
09-Mar-16,5,16171,12510
09-Mar-16,6,16833,13198
09-Mar-16,7,17079,14379
09-Mar-16,8,18240,15313
09-Mar-16,9,18292,15428
09-Mar-16,10,18220,15428
09-Mar-16,11,18360,15559
09-Mar-16,12,18343,15645
09-Mar-16,13,18017,15523
09-Mar-16,14,17881,15372
09-Mar-16,15,17997,15414
09-Mar-16,16,17953,15585
09-Mar-16,17,18118,15926
09-Mar-16,18,18710,16490
09-Mar-16,19,19118,16985
09-Mar-16,20,19241,17204
09-Mar-16,21,19032,16820
09-Mar-16,22,18415,16118
09-Mar-16,23,17164,14996
09-Mar-16,24,16253,13809
10-Mar-16,1,15836,13160
10-Mar-16,2,15304,12771
10-Mar-16,3,14871,12563
10-Mar-16,4,14928,12567
10-Mar-16,5,15033,12681
10-Mar-16,6,15982,13389
10-Mar-16,7,17493,14616
10-Mar-16,8,18372,15839
10-Mar-16,9,18981,16251
10-Mar-16,10,18797,16367
10-Mar-16,11,19028,16572
10-Mar-16,12,18748,16692
10-Mar-16,13,18534,16483
10-Mar-16,14,18572,16480
10-Mar-16,15,18577,16473
10-Mar-16,16,18435,16338
10-Mar-16,17,18827,16774
10-Mar-16,18,19087,17071
10-Mar-16,19,19296,17502
10-Mar-16,20,19662,17715
10-Mar-16,21,19508,17516
10-Mar-16,22,19043,16664
10-Mar-16,23,17881,15609
10-Mar-16,24,16626,14398
11-Mar-16,1,16136,13504
11-Mar-16,2,15547,13121
11-Mar-16,3,15279,13072
11-Mar-16,4,15316,12968
11-Mar-16,5,15441,12884
11-Mar-16,6,15979,13649
11-Mar-16,7,17018,14833
11-Mar-16,8,18436,16122
11-Mar-16,9,18645,16303
11-Mar-16,10,18678,16203
11-Mar-16,11,18561,15891
11-Mar-16,12,18234,15416
11-Mar-16,13,17694,14941
11-Mar-16,14,17508,14680
11-Mar-16,15,17510,14532
11-Mar-16,16,17635,14606
11-Mar-16,17,17801,15159
11-Mar-16,18,18284,15833
11-Mar-16,19,18786,16506
11-Mar-16,20,19225,17103
11-Mar-16,21,18946,16864
11-Mar-16,22,18763,16355
11-Mar-16,23,17795,15333
11-Mar-16,24,16835,14320
12-Mar-16,1,15990,13486
12-Mar-16,2,15736,13017
12-Mar-16,3,15733,12634
12-Mar-16,4,15588,12505
12-Mar-16,5,15915,12740
12-Mar-16,6,16039,13007
12-Mar-16,7,16248,13478
12-Mar-16,8,16147,13660
12-Mar-16,9,16520,13888
12-Mar-16,10,16465,13782
12-Mar-16,11,16841,13899
12-Mar-16,12,16766,13749
12-Mar-16,13,16395,13541
12-Mar-16,14,16343,13321
12-Mar-16,15,16185,13266
12-Mar-16,16,16433,13636
12-Mar-16,17,16783,14275
12-Mar-16,18,17322,14876
12-Mar-16,19,17906,15379
12-Mar-16,20,17920,15580
12-Mar-16,21,17574,15145
12-Mar-16,22,17355,14567
12-Mar-16,23,16664,13825
12-Mar-16,24,15937,13079
13-Mar-16,1,15151,12511
13-Mar-16,2,14929,12083
13-Mar-16,3,14620,11809
13-Mar-16,4,14401,11717
13-Mar-16,5,14272,11759
13-Mar-16,6,14652,12004
13-Mar-16,7,15531,12507
13-Mar-16,8,15664,12683
13-Mar-16,9,15559,12814
13-Mar-16,10,16006,13034
13-Mar-16,11,15984,13292
13-Mar-16,12,16309,13452
13-Mar-16,13,15979,13353
13-Mar-16,14,16353,13269
13-Mar-16,15,16476,13436
13-Mar-16,16,16865,13820
13-Mar-16,17,17356,14475
13-Mar-16,18,17830,14900
