Date,Hour,HOEP
10/1/2013,16,24.71
10/1/2013,17,24.16
10/1/2013,18,25.84
10/1/2013,19,34.58
10/1/2013,20,32.32
10/1/2013,21,26.18
10/1/2013,22,28.26
10/1/2013,23,23.41
10/1/2013,24,14.46
10/2/2013,1,15.5
10/2/2013,2,14.02
10/2/2013,3,12.96
10/2/2013,4,15.6
10/2/2013,5,15.28
10/2/2013,6,20.36
10/2/2013,7,27.63
10/2/2013,8,29.36
10/2/2013,9,30.02
10/2/2013,10,29.57
10/2/2013,11,29.73
10/2/2013,12,29.34
10/2/2013,13,29.42
10/2/2013,14,29.71
10/2/2013,15,29.54
10/2/2013,16,29.34
10/2/2013,17,29.3
10/2/2013,18,29.02
10/2/2013,19,29.55
10/2/2013,20,28.96
10/2/2013,21,25.27
10/2/2013,22,23.99
10/2/2013,23,21.68
10/2/2013,24,16.9
10/3/2013,1,16.23
10/3/2013,2,14.62
10/3/2013,3,15.89
10/3/2013,4,14.39
10/3/2013,5,24.6
10/3/2013,6,22.39
10/3/2013,7,30.92
10/3/2013,8,20.82
10/3/2013,9,21.56
10/3/2013,10,29.88
10/3/2013,11,29.76
10/3/2013,12,29.98
10/3/2013,13,29.37
10/3/2013,14,29.49
10/3/2013,15,29.99
10/3/2013,16,29.69
10/3/2013,17,29.36
10/3/2013,18,29.31
10/3/2013,19,30.08
10/3/2013,20,28.8
10/3/2013,21,26.34
10/3/2013,22,23.61
10/3/2013,23,15.73
10/3/2013,24,16.79
10/4/2013,1,20.07
10/4/2013,2,23.38
10/4/2013,3,22.95
10/4/2013,4,28.79
10/4/2013,5,19.84
10/4/2013,6,25.23
10/4/2013,7,30.97
10/4/2013,8,29.82
10/4/2013,9,29.86
10/4/2013,10,30.99
10/4/2013,11,29.33
10/4/2013,12,29.32
10/4/2013,13,29.36
10/4/2013,14,29.32
10/4/2013,15,29.31
10/4/2013,16,29.25
10/4/2013,17,28.58
10/4/2013,18,28.38
10/4/2013,19,29.19
10/4/2013,20,29.17
10/4/2013,21,26.14
10/4/2013,22,24.56
10/4/2013,23,24.84
10/4/2013,24,20.61
10/5/2013,1,17.01
10/5/2013,2,14.82
10/5/2013,3,14.56
10/5/2013,4,14.39
10/5/2013,5,14.4
10/5/2013,6,21.39
10/5/2013,7,32.44
10/5/2013,8,30.55
10/5/2013,9,35.82
10/5/2013,10,30.75
10/5/2013,11,28.41
10/5/2013,12,28.36
10/5/2013,13,29.4
10/5/2013,14,29.75
10/5/2013,15,28.52
10/5/2013,16,30.4
10/5/2013,17,28.94
10/5/2013,18,30.4
10/5/2013,19,30.1
10/5/2013,20,22.6
10/5/2013,21,21.97
10/5/2013,22,24.08
10/5/2013,23,13.68
10/5/2013,24,10.98
10/6/2013,1,12.43
10/6/2013,2,13.43
10/6/2013,3,13.43
10/6/2013,4,13.1
10/6/2013,5,11.12
10/6/2013,6,16.55
10/6/2013,7,15.83
10/6/2013,8,20.81
10/6/2013,9,20.8
10/6/2013,10,23.53
10/6/2013,11,23.86
10/6/2013,12,27.02
10/6/2013,13,24.81
10/6/2013,14,26.98
10/6/2013,15,27.7
10/6/2013,16,27.06
10/6/2013,17,29.11
10/6/2013,18,28.98
10/6/2013,19,21.12
10/6/2013,20,18.22
10/6/2013,21,15.02
10/6/2013,22,12.53
10/6/2013,23,14.11
10/6/2013,24,10.98
10/7/2013,1,10.47
10/7/2013,2,10.63
10/7/2013,3,10.79
10/7/2013,4,0.5
10/7/2013,5,11.28
10/7/2013,6,16.98
10/7/2013,7,13.95
10/7/2013,8,14
10/7/2013,9,13.87
10/7/2013,10,14.14
10/7/2013,11,14.53
10/7/2013,12,13.94
10/7/2013,13,12.19
10/7/2013,14,12.38
10/7/2013,15,13.97
10/7/2013,16,14.3
10/7/2013,17,13.32
10/7/2013,18,14.5
10/7/2013,19,25.58
10/7/2013,20,22.98
10/7/2013,21,23.45
10/7/2013,22,14.31
10/7/2013,23,17.38
10/7/2013,24,13.84
10/8/2013,1,8.33
10/8/2013,2,6.97
10/8/2013,3,6.82
10/8/2013,4,10.63
10/8/2013,5,21.84
10/8/2013,6,32.03
10/8/2013,7,20.55
10/8/2013,8,14.4
10/8/2013,9,14.3
10/8/2013,10,23.16
10/8/2013,11,25.35
10/8/2013,12,20.08
10/8/2013,13,23.18
10/8/2013,14,40.18
10/8/2013,15,53.19
10/8/2013,16,25.57
10/8/2013,17,16.82
10/8/2013,18,18.58
10/8/2013,19,36.37
10/8/2013,20,49.3
10/8/2013,21,21.33
10/8/2013,22,19.95
10/8/2013,23,18.44
10/8/2013,24,14.93
10/9/2013,1,20.04
10/9/2013,2,20.49
10/9/2013,3,14.4
10/9/2013,4,14.4
10/9/2013,5,21.87
10/9/2013,6,23.87
10/9/2013,7,29.7
10/9/2013,8,24.54
10/9/2013,9,23.81
10/9/2013,10,24.6
10/9/2013,11,26.35
10/9/2013,12,24.92
10/9/2013,13,41.81
10/9/2013,14,30.26
10/9/2013,15,30.28
10/9/2013,16,29.34
10/9/2013,17,29.53
10/9/2013,18,29.45
10/9/2013,19,78.97
10/9/2013,20,29.63
10/9/2013,21,25.14
10/9/2013,22,31.42
10/9/2013,23,19.32
10/9/2013,24,16.89
10/10/2013,1,18.54
10/10/2013,2,14.32
10/10/2013,3,15.89
10/10/2013,4,19.59
10/10/2013,5,23.29
10/10/2013,6,30.42
10/10/2013,7,40.25
10/10/2013,8,31.64
10/10/2013,9,24.9
10/10/2013,10,27.14
10/10/2013,11,25.84
10/10/2013,12,24.85
10/10/2013,13,25.59
10/10/2013,14,24.81
10/10/2013,15,29.84
10/10/2013,16,27.15
10/10/2013,17,22.91
10/10/2013,18,24.82
10/10/2013,19,22.49
10/10/2013,20,27.68
10/10/2013,21,23.91
10/10/2013,22,20.71
10/10/2013,23,21.14
10/10/2013,24,17.58
10/11/2013,1,13.86
10/11/2013,2,14.88
10/11/2013,3,14.62
10/11/2013,4,13.13
10/11/2013,5,12.54
10/11/2013,6,10.11
10/11/2013,7,13.91
10/11/2013,8,20.74
10/11/2013,9,24.76
10/11/2013,10,27.43
10/11/2013,11,26.31
10/11/2013,12,25.14
10/11/2013,13,24.83
10/11/2013,14,25.12
10/11/2013,15,28.82
10/11/2013,16,34.52
10/11/2013,17,31.8
10/11/2013,18,25.13
10/11/2013,19,27.92
10/11/2013,20,22.15
10/11/2013,21,16.73
10/11/2013,22,14.11
10/11/2013,23,17.79
10/11/2013,24,15.1
10/12/2013,1,14.75
10/12/2013,2,17.32
10/12/2013,3,17.7
10/12/2013,4,15.24
10/12/2013,5,18.05
10/12/2013,6,23.09
10/12/2013,7,22.82
10/12/2013,8,16.6
10/12/2013,9,14.86
10/12/2013,10,18.1
10/12/2013,11,21.9
10/12/2013,12,26.47
10/12/2013,13,19.96
10/12/2013,14,15.23
10/12/2013,15,14.39
10/12/2013,16,14.65
10/12/2013,17,15.14
10/12/2013,18,17.87
10/12/2013,19,16.28
10/12/2013,20,17.49
10/12/2013,21,18.73
10/12/2013,22,16.33
10/12/2013,23,18.26
10/12/2013,24,19.75
10/13/2013,1,16.25
10/13/2013,2,12.53
10/13/2013,3,11.94
10/13/2013,4,10.63
10/13/2013,5,14.48
10/13/2013,6,15.02
10/13/2013,7,13.09
10/13/2013,8,2.39
10/13/2013,9,13.99
10/13/2013,10,16.76
10/13/2013,11,22.68
10/13/2013,12,22.04
10/13/2013,13,22.87
10/13/2013,14,21.02
10/13/2013,15,16.64
10/13/2013,16,15.57
10/13/2013,17,15.45
10/13/2013,18,15.43
10/13/2013,19,15.06
10/13/2013,20,14.24
10/13/2013,21,14.38
10/13/2013,22,10.48
10/13/2013,23,14.56
10/13/2013,24,12.74
10/14/2013,1,10.57
10/14/2013,2,9.32
10/14/2013,3,8.4
10/14/2013,4,7.61
10/14/2013,5,10.98
10/14/2013,6,-0.67
10/14/2013,7,-3.42
10/14/2013,8,12.27
10/14/2013,9,5.7
10/14/2013,10,13.36
10/14/2013,11,12.27
10/14/2013,12,15.02
10/14/2013,13,11.57
10/14/2013,14,-2.06
10/14/2013,15,11.49
10/14/2013,16,12.19
10/14/2013,17,14.38
10/14/2013,18,18.24
10/14/2013,19,44.42
10/14/2013,20,15.3
10/14/2013,21,14.64
10/14/2013,22,3.03
10/14/2013,23,4.47
10/14/2013,24,8.54
10/15/2013,1,12.92
10/15/2013,2,10.95
10/15/2013,3,-4.31
10/15/2013,4,11.63
10/15/2013,5,13.23
10/15/2013,6,15.65
10/15/2013,7,15.97
10/15/2013,8,14.39
10/15/2013,9,20.5
10/15/2013,10,28.56
10/15/2013,11,24.04
10/15/2013,12,23.25
10/15/2013,13,24.74
10/15/2013,14,21.86
10/15/2013,15,24.68
10/15/2013,16,27.73
10/15/2013,17,27.41
10/15/2013,18,28.54
10/15/2013,19,24.63
10/15/2013,20,24.08
10/15/2013,21,67.25
10/15/2013,22,15.51
10/15/2013,23,13.5
10/15/2013,24,0.93
10/16/2013,1,5
10/16/2013,2,3.8
10/16/2013,3,1.09
10/16/2013,4,10.79
10/16/2013,5,12.01
10/16/2013,6,12.19
10/16/2013,7,18.58
10/16/2013,8,22.43
10/16/2013,9,23.51
10/16/2013,10,14.53
10/16/2013,11,16.24
10/16/2013,12,14.72
10/16/2013,13,14.16
10/16/2013,14,14.31
10/16/2013,15,15.41
10/16/2013,16,17.19
10/16/2013,17,16.45
10/16/2013,18,30.23
10/16/2013,19,32.25
10/16/2013,20,18.01
10/16/2013,21,21
10/16/2013,22,13.61
10/16/2013,23,12.34
10/16/2013,24,12.42
10/17/2013,1,13.9
10/17/2013,2,13.2
10/17/2013,3,13.18
10/17/2013,4,13.29
10/17/2013,5,15.56
10/17/2013,6,22.81
10/17/2013,7,22.92
10/17/2013,8,21.36
10/17/2013,9,19.94
10/17/2013,10,28.28
10/17/2013,11,25.39
10/17/2013,12,14.38
10/17/2013,13,28.05
10/17/2013,14,25.24
10/17/2013,15,25.07
10/17/2013,16,25.43
10/17/2013,17,22.47
10/17/2013,18,25.2
10/17/2013,19,27.23
10/17/2013,20,18.94
10/17/2013,21,15.22
10/17/2013,22,9.13
10/17/2013,23,12.27
10/17/2013,24,12.35
10/18/2013,1,7.61
10/18/2013,2,11.9
10/18/2013,3,2.04
10/18/2013,4,-4.3
10/18/2013,5,0.82
10/18/2013,6,10.85
10/18/2013,7,8.09
10/18/2013,8,-2.65
10/18/2013,9,1.27
10/18/2013,10,-1.11
10/18/2013,11,12.99
10/18/2013,12,9.96
10/18/2013,13,2.36
10/18/2013,14,5.15
10/18/2013,15,-1.23
10/18/2013,16,14.3
10/18/2013,17,14.27
10/18/2013,18,17.37
10/18/2013,19,24.03
10/18/2013,20,43.26
10/18/2013,21,17.68
10/18/2013,22,9.53
10/18/2013,23,13.78
10/18/2013,24,11.4
10/19/2013,1,12.83
10/19/2013,2,13.95
10/19/2013,3,11.39
10/19/2013,4,8.64
10/19/2013,5,11.38
10/19/2013,6,8.96
10/19/2013,7,12.54
10/19/2013,8,21.32
10/19/2013,9,23.52
10/19/2013,10,33.87
10/19/2013,11,31.45
10/19/2013,12,26.23
10/19/2013,13,25.99
10/19/2013,14,16.96
10/19/2013,15,14.91
10/19/2013,16,16.7
10/19/2013,17,27.96
10/19/2013,18,14.37
10/19/2013,19,14.45
10/19/2013,20,11.43
10/19/2013,21,5.04
10/19/2013,22,16.2
10/19/2013,23,15.78
10/19/2013,24,8.54
10/20/2013,1,3.52
10/20/2013,2,1.59
10/20/2013,3,0.01
10/20/2013,4,0.01
10/20/2013,5,1.65
10/20/2013,6,0.84
10/20/2013,7,3.76
10/20/2013,8,14.23
10/20/2013,9,14.35
10/20/2013,10,14.34
10/20/2013,11,17.62
10/20/2013,12,21.25
10/20/2013,13,19.52
10/20/2013,14,21.74
10/20/2013,15,16.84
10/20/2013,16,24.99
10/20/2013,17,26.39
10/20/2013,18,58.1
10/20/2013,19,47.81
10/20/2013,20,51.28
10/20/2013,21,17.8
10/20/2013,22,15.02
10/20/2013,23,11.41
10/20/2013,24,2.99
10/21/2013,1,5.54
10/21/2013,2,-0.98
10/21/2013,3,-2.55
10/21/2013,4,0.49
10/21/2013,5,5.4
10/21/2013,6,9.29
10/21/2013,7,18.76
10/21/2013,8,22.65
10/21/2013,9,14.96
10/21/2013,10,14.47
10/21/2013,11,14.39
10/21/2013,12,33.64
10/21/2013,13,17.04
10/21/2013,14,20.3
10/21/2013,15,25.79
10/21/2013,16,41.63
10/21/2013,17,101.69
10/21/2013,18,27.19
10/21/2013,19,62.2
10/21/2013,20,40.97
10/21/2013,21,24.54
10/21/2013,22,14.02
10/21/2013,23,20.9
10/21/2013,24,13.96
10/22/2013,1,14.38
10/22/2013,2,26.26
10/22/2013,3,14.39
10/22/2013,4,13.13
10/22/2013,5,20.94
10/22/2013,6,29.67
10/22/2013,7,39.45
10/22/2013,8,32.61
10/22/2013,9,27.62
10/22/2013,10,22.73
10/22/2013,11,25.74
10/22/2013,12,23.34
10/22/2013,13,24.54
10/22/2013,14,19.06
10/22/2013,15,26.72
10/22/2013,16,27.88
10/22/2013,17,29.99
10/22/2013,18,31.78
10/22/2013,19,37.2
10/22/2013,20,31.38
10/22/2013,21,31.51
10/22/2013,22,24.11
10/22/2013,23,16.18
10/22/2013,24,17.55
10/23/2013,1,19.03
10/23/2013,2,23.97
10/23/2013,3,23.7
10/23/2013,4,25.29
10/23/2013,5,23.72
10/23/2013,6,27.64
10/23/2013,7,29.04
10/23/2013,8,29.95
10/23/2013,9,29.04
10/23/2013,10,27.77
10/23/2013,11,25.36
10/23/2013,12,22.63
10/23/2013,13,26.51
10/23/2013,14,25.26
10/23/2013,15,25.48
10/23/2013,16,26.68
10/23/2013,17,27.68
10/23/2013,18,32.63
10/23/2013,19,32.88
10/23/2013,20,32.74
10/23/2013,21,26.64
10/23/2013,22,22.71
10/23/2013,23,30.64
10/23/2013,24,15.04
10/24/2013,1,21.98
10/24/2013,2,13.71
10/24/2013,3,12.4
10/24/2013,4,12.57
10/24/2013,5,20
10/24/2013,6,31.7
10/24/2013,7,27.7
10/24/2013,8,24.49
10/24/2013,9,33.76
10/24/2013,10,28.72
10/24/2013,11,26.48
10/24/2013,12,25.97
10/24/2013,13,21.09
10/24/2013,14,16.27
10/24/2013,15,23.34
10/24/2013,16,24.23
10/24/2013,17,22.16
10/24/2013,18,30.25
10/24/2013,19,29.53
10/24/2013,20,29.81
10/24/2013,21,38.49
10/24/2013,22,24.5
10/24/2013,23,38.37
10/24/2013,24,14.9
10/25/2013,1,14.42
10/25/2013,2,15.07
10/25/2013,3,15.71
10/25/2013,4,15.67
10/25/2013,5,20.6
10/25/2013,6,31.35
10/25/2013,7,42.55
10/25/2013,8,33.16
10/25/2013,9,30.4
10/25/2013,10,30.41
10/25/2013,11,31.3
10/25/2013,12,29.96
10/25/2013,13,30.15
10/25/2013,14,22.46
10/25/2013,15,14.48
10/25/2013,16,19.87
10/25/2013,17,24.35
10/25/2013,18,27.32
10/25/2013,19,25.18
10/25/2013,20,19.63
10/25/2013,21,17.25
10/25/2013,22,14.09
10/25/2013,23,10.27
10/25/2013,24,12.33
10/26/2013,1,3.73
10/26/2013,2,1.86
10/26/2013,3,0.47
10/26/2013,4,0.47
10/26/2013,5,5.59
10/26/2013,6,12.21
10/26/2013,7,15.27
10/26/2013,8,15.35
10/26/2013,9,31.17
10/26/2013,10,27.69
10/26/2013,11,18.44
10/26/2013,12,14.72
10/26/2013,13,14.39
10/26/2013,14,14.38
10/26/2013,15,14.74
10/26/2013,16,15.2
10/26/2013,17,23.26
10/26/2013,18,18.72
10/26/2013,19,89.13
10/26/2013,20,18.52
10/26/2013,21,15.24
10/26/2013,22,14.41
10/26/2013,23,14.52
10/26/2013,24,11.78
10/27/2013,1,6.48
10/27/2013,2,14.38
10/27/2013,3,14.38
10/27/2013,4,13.77
10/27/2013,5,14.38
10/27/2013,6,13.8
10/27/2013,7,13.46
10/27/2013,8,16.06
10/27/2013,9,18.36
10/27/2013,10,15.61
10/27/2013,11,14.38
10/27/2013,12,14.38
10/27/2013,13,14.08
10/27/2013,14,14.17
10/27/2013,15,18.5
10/27/2013,16,41.46
10/27/2013,17,21.16
10/27/2013,18,14.58
10/27/2013,19,14.38
10/27/2013,20,14.19
10/27/2013,21,8.24
10/27/2013,22,6.32
10/27/2013,23,7.67
10/27/2013,24,-1.94
10/28/2013,1,-1.94
10/28/2013,2,-4.39
10/28/2013,3,-4.4
10/28/2013,4,-4.37
10/28/2013,5,8.63
10/28/2013,6,17.5
10/28/2013,7,18.36
10/28/2013,8,18.61
10/28/2013,9,23.1
10/28/2013,10,20.93
10/28/2013,11,19.14
10/28/2013,12,20.39
10/28/2013,13,15.83
10/28/2013,14,20.23
10/28/2013,15,20.41
10/28/2013,16,20.94
10/28/2013,17,25.87
10/28/2013,18,37.66
10/28/2013,19,31.96
10/28/2013,20,39.83
10/28/2013,21,47.57
10/28/2013,22,28.45
10/28/2013,23,22.26
10/28/2013,24,16.15
10/29/2013,1,14.41
10/29/2013,2,14.38
10/29/2013,3,14.4
10/29/2013,4,14.4
10/29/2013,5,20.19
10/29/2013,6,27.24
10/29/2013,7,114.9
10/29/2013,8,34.87
10/29/2013,9,25
10/29/2013,10,29.59
10/29/2013,11,32.74
10/29/2013,12,42.86
10/29/2013,13,30.67
10/29/2013,14,28.73
10/29/2013,15,29.98
10/29/2013,16,32.54
10/29/2013,17,34.8
10/29/2013,18,78.68
10/29/2013,19,58.83
10/29/2013,20,39.14
10/29/2013,21,23.82
10/29/2013,22,35.53
10/29/2013,23,34.44
10/29/2013,24,14.53
10/30/2013,1,14.42
10/30/2013,2,14.29
10/30/2013,3,14.28
10/30/2013,4,25.88
10/30/2013,5,30.07
10/30/2013,6,26.55
10/30/2013,7,44.75
10/30/2013,8,42.67
10/30/2013,9,34.43
10/30/2013,10,32.68
10/30/2013,11,59.22
10/30/2013,12,259.82
10/30/2013,13,30.57
10/30/2013,14,24.12
10/30/2013,15,14.87
10/30/2013,16,24.85
10/30/2013,17,25.97
10/30/2013,18,30.22
10/30/2013,19,23.3
10/30/2013,20,21.9
10/30/2013,21,28.24
10/30/2013,22,19.87
10/30/2013,23,26.32
10/30/2013,24,17.17
10/31/2013,1,23.72
10/31/2013,2,20.07
10/31/2013,3,23.47
10/31/2013,4,16.71
10/31/2013,5,16.02
10/31/2013,6,14.42
10/31/2013,7,20.89
10/31/2013,8,29.82
10/31/2013,9,25.57
10/31/2013,10,26.8
10/31/2013,11,26.39
10/31/2013,12,26.24
10/31/2013,13,15.31
10/31/2013,14,14.57
10/31/2013,15,17.44
10/31/2013,16,22.52
10/31/2013,17,22.3
10/31/2013,18,14.37
10/31/2013,19,13.46
10/31/2013,20,13.19
10/31/2013,21,14.15
10/31/2013,22,14.21
10/31/2013,23,12.36
10/31/2013,24,2.62
11/1/2013,1,14.38
11/1/2013,2,13.19
11/1/2013,3,3.61
11/1/2013,4,-4.3
11/1/2013,5,-0.99
11/1/2013,6,5.38
11/1/2013,7,7.28
11/1/2013,8,0
11/1/2013,9,0
11/1/2013,10,12.44
11/1/2013,11,16.28
11/1/2013,12,16.76
11/1/2013,13,48.96
11/1/2013,14,14.05
11/1/2013,15,25.99
11/1/2013,16,14.38
11/1/2013,17,17.34
11/1/2013,18,21.7
11/1/2013,19,21.54
11/1/2013,20,21.07
11/1/2013,21,50.32
11/1/2013,22,14.89
11/1/2013,23,13.22
11/1/2013,24,4.41
11/2/2013,1,13.77
11/2/2013,2,-4.3
11/2/2013,3,13.81
11/2/2013,4,13.8
11/2/2013,5,10.72
11/2/2013,6,1.01
11/2/2013,7,10.11
11/2/2013,8,14.4
11/2/2013,9,14.4
11/2/2013,10,14.4
11/2/2013,11,14.4
11/2/2013,12,14.39
11/2/2013,13,14.4
11/2/2013,14,14.39
11/2/2013,15,14.39
11/2/2013,16,14.4
11/2/2013,17,13.79
11/2/2013,18,16.33
11/2/2013,19,14.4
11/2/2013,20,14.39
11/2/2013,21,11.98
11/2/2013,22,14.13
11/2/2013,23,8.89
11/2/2013,24,-4.54
11/3/2013,1,-4.59
11/3/2013,2,-4.52
11/3/2013,3,-3.41
11/3/2013,4,-1.61
11/3/2013,5,9.53
11/3/2013,6,0.25
11/3/2013,7,-2.67
11/3/2013,8,5.12
11/3/2013,9,12.43
11/3/2013,10,6.78
11/3/2013,11,8.24
11/3/2013,12,6.73
11/3/2013,13,10.69
11/3/2013,14,14.05
11/3/2013,15,18.93
11/3/2013,16,16.5
11/3/2013,17,18.47
11/3/2013,18,25.79
11/3/2013,19,27.03
11/3/2013,20,21.59
11/3/2013,21,17.41
11/3/2013,22,17.55
11/3/2013,23,11.55
11/3/2013,24,3.09
11/4/2013,1,-0.96
11/4/2013,2,-4.37
11/4/2013,3,-4.37
11/4/2013,4,-4.36
11/4/2013,5,-3.62
11/4/2013,6,-4.06
11/4/2013,7,11.95
11/4/2013,8,15.04
11/4/2013,9,2.3
11/4/2013,10,11.03
11/4/2013,11,-0.02
11/4/2013,12,4.6
11/4/2013,13,6.58
11/4/2013,14,4.28
11/4/2013,15,4.98
11/4/2013,16,8.42
11/4/2013,17,15.85
11/4/2013,18,25.4
11/4/2013,19,25.84
11/4/2013,20,24.2
11/4/2013,21,25.22
11/4/2013,22,18.7
11/4/2013,23,12.5
11/4/2013,24,9.66
11/5/2013,1,6.65
11/5/2013,2,1.64
11/5/2013,3,-3.95
11/5/2013,4,-4.35
11/5/2013,5,-3.98
11/5/2013,6,-0.07
11/5/2013,7,8.07
11/5/2013,8,25.25
11/5/2013,9,12.15
11/5/2013,10,12.42
11/5/2013,11,6.48
11/5/2013,12,10.58
11/5/2013,13,9.88
11/5/2013,14,14.13
11/5/2013,15,14.39
11/5/2013,16,15.87
11/5/2013,17,22.92
11/5/2013,18,26.46
11/5/2013,19,20.51
11/5/2013,20,15.21
11/5/2013,21,22.88
11/5/2013,22,22.7
11/5/2013,23,5.9
11/5/2013,24,-0.53
11/6/2013,1,-3.08
11/6/2013,2,-4.38
11/6/2013,3,-4.43
11/6/2013,4,-4.41
11/6/2013,5,-2.17
11/6/2013,6,-3.29
11/6/2013,7,5.64
11/6/2013,8,6.33
11/6/2013,9,0.7
11/6/2013,10,0.7
11/6/2013,11,4.61
11/6/2013,12,9.43
11/6/2013,13,9.35
11/6/2013,14,16.98
11/6/2013,15,11.84
11/6/2013,16,11.71
11/6/2013,17,13.88
11/6/2013,18,14.81
11/6/2013,19,16.88
11/6/2013,20,13.43
11/6/2013,21,8.15
11/6/2013,22,10.88
11/6/2013,23,11.08
11/6/2013,24,0.01
11/7/2013,1,-2.46
11/7/2013,2,0.82
11/7/2013,3,-3.59
11/7/2013,4,-3.23
11/7/2013,5,5.6
11/7/2013,6,11.14
11/7/2013,7,15.1
11/7/2013,8,14.58
11/7/2013,9,13.89
11/7/2013,10,13.89
11/7/2013,11,16.72
11/7/2013,12,14.66
11/7/2013,13,10.3
11/7/2013,14,14.05
11/7/2013,15,14.22
11/7/2013,16,16.88
11/7/2013,17,18.4
11/7/2013,18,32.66
11/7/2013,19,30.09
11/7/2013,20,30.59
11/7/2013,21,66.06
11/7/2013,22,19.68
11/7/2013,23,10.11
11/7/2013,24,7.44
11/8/2013,1,12.42
11/8/2013,2,-2.87
11/8/2013,3,0
11/8/2013,4,-4.3
11/8/2013,5,-1
11/8/2013,6,7.38
11/8/2013,7,14.59
11/8/2013,8,13.73
11/8/2013,9,18.24
11/8/2013,10,14.4
11/8/2013,11,15.07
11/8/2013,12,7.89
11/8/2013,13,10.68
11/8/2013,14,21
11/8/2013,15,20.07
11/8/2013,16,19.87
11/8/2013,17,17.9
11/8/2013,18,25.62
11/8/2013,19,20.26
11/8/2013,20,24.23
11/8/2013,21,17.62
11/8/2013,22,23.27
11/8/2013,23,15.02
11/8/2013,24,16.5
11/9/2013,1,9.73
11/9/2013,2,7.48
11/9/2013,3,2.16
11/9/2013,4,1.13
11/9/2013,5,-1.45
11/9/2013,6,-4.4
11/9/2013,7,-4.33
11/9/2013,8,-1.96
11/9/2013,9,6.73
11/9/2013,10,-3.25
11/9/2013,11,7.1
11/9/2013,12,10.5
11/9/2013,13,14.07
11/9/2013,14,6.8
11/9/2013,15,7.65
11/9/2013,16,11.49
11/9/2013,17,12.43
11/9/2013,18,21.62
11/9/2013,19,13.39
11/9/2013,20,10.27
11/9/2013,21,8.69
11/9/2013,22,4.25
11/9/2013,23,-3.65
11/9/2013,24,-4.04
11/10/2013,1,-4.49
11/10/2013,2,-4.64
11/10/2013,3,-4.77
11/10/2013,4,-4.82
11/10/2013,5,-4.82
11/10/2013,6,-4.83
11/10/2013,7,-4.77
11/10/2013,8,-4.7
11/10/2013,9,-4.56
11/10/2013,10,-4.29
11/10/2013,11,-4.36
11/10/2013,12,-4.49
11/10/2013,13,-4.55
11/10/2013,14,-4.5
11/10/2013,15,-4.46
11/10/2013,16,-4.33
11/10/2013,17,1.34
11/10/2013,18,14.1
11/10/2013,19,14.02
11/10/2013,20,14.61
11/10/2013,21,11.32
11/10/2013,22,11.51
11/10/2013,23,10.21
11/10/2013,24,-4.01
11/11/2013,1,-4.02
11/11/2013,2,-4.5
11/11/2013,3,-4.49
11/11/2013,4,-4.5
11/11/2013,5,-4.57
11/11/2013,6,-4.59
11/11/2013,7,-2.96
11/11/2013,8,8.82
11/11/2013,9,10.13
11/11/2013,10,9.59
11/11/2013,11,11.55
11/11/2013,12,12.15
11/11/2013,13,13.27
11/11/2013,14,13.37
11/11/2013,15,13.85
11/11/2013,16,17.9
11/11/2013,17,15.67
11/11/2013,18,23.7
11/11/2013,19,22.02
11/11/2013,20,23.05
11/11/2013,21,18.92
11/11/2013,22,24.95
11/11/2013,23,14.94
11/11/2013,24,12.07
11/12/2013,1,-2.26
11/12/2013,2,6.08
11/12/2013,3,-3.94
11/12/2013,4,-2.52
11/12/2013,5,-3.23
11/12/2013,6,3.05
11/12/2013,7,6.97
11/12/2013,8,12.76
11/12/2013,9,14.59
11/12/2013,10,15.01
11/12/2013,11,9.25
11/12/2013,12,7.37
11/12/2013,13,9.01
11/12/2013,14,13.23
11/12/2013,15,9.33
11/12/2013,16,14.38
11/12/2013,17,22.74
11/12/2013,18,34.92
11/12/2013,19,36.39
11/12/2013,20,36.3
11/12/2013,21,34.76
11/12/2013,22,21.86
11/12/2013,23,16.87
11/12/2013,24,10.86
11/13/2013,1,11.04
11/13/2013,2,6.16
11/13/2013,3,5.96
11/13/2013,4,6.75
11/13/2013,5,6.47
11/13/2013,6,7.04
11/13/2013,7,12.98
11/13/2013,8,19.82
11/13/2013,9,14.35
11/13/2013,10,14.83
11/13/2013,11,10.92
11/13/2013,12,7.27
11/13/2013,13,-0.42
11/13/2013,14,7.72
11/13/2013,15,3.42
11/13/2013,16,8.28
11/13/2013,17,10.32
11/13/2013,18,24.74
11/13/2013,19,25.03
11/13/2013,20,15.35
11/13/2013,21,15.14
11/13/2013,22,14.92
11/13/2013,23,5.95
11/13/2013,24,-1.25
11/14/2013,1,-4
11/14/2013,2,-4.38
11/14/2013,3,-4.5
11/14/2013,4,-4.5
11/14/2013,5,-4.58
11/14/2013,6,-4.46
11/14/2013,7,3.61
11/14/2013,8,8.47
11/14/2013,9,1.15
11/14/2013,10,8.44
11/14/2013,11,7.8
11/14/2013,12,6.88
11/14/2013,13,-0.02
11/14/2013,14,4.27
11/14/2013,15,7.12
11/14/2013,16,8.58
11/14/2013,17,10.25
11/14/2013,18,15.86
11/14/2013,19,14.77
11/14/2013,20,16.53
11/14/2013,21,16.3
11/14/2013,22,14.24
11/14/2013,23,6.12
11/14/2013,24,2.85
11/15/2013,1,-2.25
11/15/2013,2,-4.36
11/15/2013,3,-4.35
11/15/2013,4,-4.4
11/15/2013,5,-4.45
